x1,x2,label
-0.74811570250179971,1.1463951084986825,1.0
1.2146961724663194,1.5762933148776632,1.0
-0.069396027178590919,-0.6155369581929977,1.0
-1.3050957717889755,2.0111318806281511,1.0
0.45875875272220645,0.96896211688395573,1.0
-0.40545925565235974,-2.1817233312218272,1.0
2.1924706732206927,2.1691630017568335,1.0
-1.9633973144790091,1.9081569363364839,1.0
0.35100571466270292,-2.2276926006129427,1.0
-0.0042122264247304491,2.0679843512674778,1.0
-1.7204065387258181,-0.33898114030190291,1.0
-0.073305639672962844,0.029008997909947962,1.0
2.0178748768622059,2.5538662154867877,1.0
0.4573968032409601,3.3738261587806808,1.0
0.7940813572740445,-2.2010906509395989,1.0
1.0371374483085887,1.5079235414082375,1.0
-0.89102909626537974,-0.33775202758141964,1.0
-0.7604277460853418,0.89669177449518478,1.0
-2.2347903839758518,-0.60368980185079879,1.0
-0.90425769119200716,0.64858745964721909,1.0
-1.4525600694188014,-0.73773869910380507,1.0
-0.99936482910031776,-0.97079068209376684,1.0
-0.38566816299709039,1.3549650100300903,1.0
1.2268037505072975,-1.5624377506926976,1.0
-0.087735604818062432,1.3724834776676724,1.0
3.0371893426558279,-2.2608041815788664,1.0
1.0905196228906857,-3.3523182283362694,1.0
-2.3296658163022732,0.80783868805006454,1.0
0.60711696612367028,1.6231079417383898,1.0
-1.6985736782534642,-0.9172021428306204,1.0
-1.4114213833536564,-2.1982611248939148,1.0
2.1225080660302882,0.39093511434137557,1.0
0.06838123063330051,0.9240015589426771,1.0
0.38980166741444172,-1.4433698234947643,1.0
-1.8261282111861339,1.2285940084092011,1.0
-0.15894384000565634,2.7192525848178031,1.0
0.019252608311284797,0.18212993365598709,1.0
-0.91931801644298139,-1.1839324260045554,1.0
2.667425682996345,-3.7850574644463757,1.0
0.61856356528548673,-4.2610879520725611,1.0
-2.8829865919679651,-0.1335225798744834,1.0
-1.2897553196624127,-0.22520453472240023,1.0
-0.24838242281488193,0.78814760933989847,1.0
-0.89894576317120045,1.7212939928929065,1.0
1.8003518772472245,1.7814724288883967,1.0
-1.3562058557492085,3.3870386246985396,1.0
-0.7239833935319766,-0.38041560452569251,1.0
1.1883507629976395,-4.3640162514678922,1.0
0.81532789174224163,0.022660579285148114,1.0
-0.32226041589848503,1.2947007611129706,1.0
0.93897457675672436,3.6718756015658198,1.0
1.9744779635902361,1.2502756426831412,1.0
0.84178497828592147,0.14571829550975449,1.0
-2.4466064005649706,-2.4574511945787556,1.0
-2.0440936166806813,2.2273514832308101,1.0
0.58190163347970913,-0.19441940657672757,1.0
2.7511776224586506,-1.9837552010497921,1.0
0.60468330369319157,-0.45194128922014903,1.0
-0.42648277223071934,2.0701098902050599,1.0
-2.8853101316609528,-1.8663552123662919,1.0
1.8534156744223864,-1.235001224656185,1.0
2.7073472200227813,0.31777619254848666,1.0
-0.48199266602550939,0.99477811802229288,1.0
0.34983561109658357,-0.45863097580756146,1.0
-3.1123170665511077,-1.3838617531920077,1.0
1.1336234496884827,-1.2549828449425071,1.0
-2.1758071597407098,-2.0046312588530895,1.0
-0.04008445480132293,3.64026999842164,1.0
3.8533917078579369,-5.3025615255161114,1.0
-0.85211255481923487,1.9378675539390127,1.0
-1.4927049360630662,0.72178291699935915,1.0
0.52698781134120687,-1.6608095176535906,1.0
-1.7573817554232545,-1.1798178814502487,1.0
2.2924497760450824,-1.7250345436894565,1.0
-0.58405624055113392,-0.30774039889797683,1.0
1.1820067005812067,2.2536369946263157,1.0
-0.99960398954382557,0.24361983306955895,1.0
-1.3443121516962135,-0.97863515022193326,1.0
0.88273236804151756,0.27904267704583746,1.0
2.3374597396220516,1.3280970137907344,1.0
-2.114905544611684,-0.61652467082670781,1.0
-0.47975923361503314,-0.79039477984511164,1.0
-1.8721148501716149,1.5567019218842373,1.0
2.7151923509059799,-0.28360298591512978,1.0
-0.80513581255210065,0.59290655967048211,1.0
-1.8847827152408487,4.7376207744829824,1.0
-2.6906939501214193,-0.16171493413227594,1.0
1.3686160801144671,-0.84991833077281698,1.0
3.3963854839482579,0.23370029360724848,1.0
0.46337376125854224,-0.013980277842571947,1.0
-0.36750558703529557,2.8717841098850703,1.0
-0.99587564913615756,-2.66725036680256,1.0
1.345961105679025,3.1444574223649639,1.0
1.1908339523739124,-1.779600143611926,1.0
-1.3520027064389089,1.0065038792977608,1.0
0.36166013795079627,-2.1261412724714592,1.0
1.892001799007079,-0.43872261560022596,1.0
-0.25501404857730176,1.393245860111058,1.0
0.030747699272478352,-1.3073881665409788,1.0
-2.6087715485336065,4.1567704657190285,1.0
13.775522727994595,10.659317990149907,0.0
13.604336125257777,10.671094091231025,0.0
9.7984076394324617,9.3564664545725353,0.0
8.5969615920205893,10.708816573354767,0.0
10.217607564860867,7.2400281161988591,0.0
12.505026813731575,10.094589271284017,0.0
8.9172780793858841,10.605513959698881,0.0
9.2010054593452129,12.240959894139614,0.0
8.0267575113220726,10.385697819092181,0.0
8.9906440598882984,8.2879564045266463,0.0
9.5472447484417717,14.036588398459909,0.0
9.1393186080277804,9.2790050134220916,0.0
8.6142436916390821,9.0160627427635038,0.0
10.891607922508424,11.289480599115615,0.0
10.289243496780362,12.313878167364287,0.0
11.57776417002564,10.322019739045921,0.0
13.314237025738846,11.094112728102312,0.0
9.1551035234301246,9.1911616553532323,0.0
9.5047987909591498,10.669578865214181,0.0
8.462832460802117,9.3874431953583439,0.0
11.362402754116092,9.9949235052127534,0.0
10.416956559557667,9.9367619583508091,0.0
8.4063953624420407,6.4991457210671264,0.0
10.149108265868,9.204317934782738,0.0
11.097518213607355,9.6335025078577647,0.0
10.575668635146044,11.140463975071636,0.0
8.8467038808529175,11.070750672927568,0.0
10.557822221898393,9.9404720215694038,0.0
12.192054837557972,8.9423964902353799,0.0
8.6352402080818536,10.717910921637822,0.0
9.7531309849188013,9.5085447594902579,0.0
10.792984468145168,10.731160761383762,0.0
12.892953066816467,7.4065203351754114,0.0
7.5281274183636855,7.1689326948669905,0.0
9.2109127509390714,12.181491761632232,0.0
11.088253549233427,11.608197329772777,0.0
9.1659129119818008,10.583258922242679,0.0
8.0869031363779165,8.1259519277037846,0.0
7.9665071340033347,10.02545878260198,0.0
10.499870776849324,7.3259759071008101,0.0
12.080329041869248,9.9447316607009437,0.0
9.198239908151848,14.743614604389492,0.0
10.329730904358259,11.229456689006996,0.0
12.459012181692909,12.043829018685173,0.0
10.053761269241361,12.168402696630729,0.0
11.433449492184327,10.502669536753553,0.0
